id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
3233,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.141
3234,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.988
3235,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.074
3236,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.22
3237,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.134
3238,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.433
3239,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.766
3240,4.279,4.675,11.32,3.341,,,,,,,,,,,,,13.269
3241,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.791
3242,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.388
3243,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.11
3244,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.241
3245,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.674
3246,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.665
3247,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.712
3248,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.44
3249,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.871
3250,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.661
3251,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.448
3252,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.675
3253,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.927
3254,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.013
3255,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.446
3256,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.717
3257,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.206
3258,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.277
3259,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.796
3260,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.501
3261,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.807
3262,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.211
3263,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.167
3264,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.156
3265,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.167
3266,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.98
3267,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.089
3268,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.442
3269,4.279,4.675,11.32,3.341,,,,,,,,,,,,,18.674
3270,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.982
3271,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.379
3272,4.279,4.675,11.32,3.341,,,,,,,,,,,,,3.404
3273,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.237
3274,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.62
3275,4.279,4.675,11.32,3.341,,,,,,,,,,,,,14.102
3276,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.015
3277,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.631
3278,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.916
3279,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.558
3280,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.94
3281,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.983
3282,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.953
3283,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.616
3284,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.03
3285,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.251
3286,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.723
3287,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.885
3288,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.788
3289,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.526
3290,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.204
3291,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.872
3296,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.825
3297,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.578
3298,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.758
3299,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.529
3300,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.091
3301,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.675
3302,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.76
3303,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.235
3308,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.963
3309,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.629
3310,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.719
3311,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.343
3312,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.25
3313,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.905
3314,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.78
3319,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.965
3320,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.518
3321,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.57
3322,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.99
3323,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.9
3324,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.816
3325,4.279,4.675,11.32,3.341,,,,,,,,,,,,,3.945
3326,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.369
3327,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.092
3328,4.279,4.675,11.32,3.341,,,,,,,,,,,,,17.375
3329,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.551
3330,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.562
3335,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.999
3336,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.203
3337,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.458
3338,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.001
3339,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.086
3340,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.776
3341,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.687
3342,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.553
3343,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.945
3344,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.484
3345,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.999
3346,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.647
3347,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.746
3348,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.745
3349,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.831
3354,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.297
3355,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.177
3356,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.12
3357,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.462
3358,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.568
3359,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.456
3360,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.475
3361,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.352
3362,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.497
3363,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.519
3364,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.985
3365,4.279,4.675,11.32,3.341,,,,,,,,,,,,,13.192
3366,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.277
3367,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.606
3368,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.06
3369,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.407
3370,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.126
3371,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.886
3372,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.946
3373,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.57
3377,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.812
3378,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.477
3379,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.165
3380,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.07
3381,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.126
3382,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.337
3383,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.775
3384,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.716
3385,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.401
3386,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.805
3387,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.556
3388,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.242
3389,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.218
3390,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.243
3391,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.634
3392,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.089
3393,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.269
3394,4.279,4.675,11.32,3.341,,,,,,,,,,,,,11.554
3395,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.489
3396,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.653
3397,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.287
3398,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.769
3399,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.902
3400,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.752
3401,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.107
3402,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.285
3403,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.677
3408,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.06
3409,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.091
3410,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.976
3411,4.279,4.675,11.32,3.341,,,,,,,,,,,,,11.615
3412,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.118
3413,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.625
3414,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.311
3415,4.279,4.675,11.32,3.341,,,,,,,,,,,,,19.361
3416,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.318
3417,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.529
3418,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.135
3419,4.279,4.675,11.32,3.341,,,,,,,,,,,,,35.342
3420,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.837
3421,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.487
3422,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.933
3423,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.739
3424,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.685
3425,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.113
3426,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.549
3427,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.326
3428,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.616
3429,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.427
3430,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.644
3431,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.348
3432,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.272
3433,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.149
3434,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.02
3435,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.276
3436,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.977
3437,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.13
3438,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.702
3439,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.653
3440,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.862
3441,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.186
3442,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.173
3447,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.197
3448,4.279,4.675,11.32,3.341,,,,,,,,,,,,,12.101
3449,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.788
3450,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.184
3451,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.177
3452,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.974
3453,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.029
3454,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.854
3455,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.287
3456,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.988
3457,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.767
3458,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.436
3459,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.723
3460,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.51
3461,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.603
3462,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.234
3463,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.798
3464,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.941
3465,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.803
3469,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.959
3470,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.729
3471,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.824
3472,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.276
3473,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.635
3474,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.172
3475,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.76
3476,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.627
3477,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.474
3478,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.325
3479,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.392
3480,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.035
3485,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.207
3486,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.901
3487,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.251
3488,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.217
3489,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.127
3490,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.271
3491,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.186
3492,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.888
3493,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.831
3494,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.867
3495,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.04
3496,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.556
3497,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.131
3498,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.029
3499,4.279,4.675,11.32,3.341,,,,,,,,,,,,,31.879
3504,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.188
3505,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.039
3506,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.481
3507,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.428
3512,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.921
3513,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.425
3514,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7
3515,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.355
3516,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.46
3517,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.612
3518,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.434
3519,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.431
3520,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.12
3521,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.742
3522,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.309
3523,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.868
3524,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.983
3525,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.066
3526,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.01
3527,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.95
3528,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.442
3529,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.883
3530,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.815
3531,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.347
3532,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.126
3533,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.65
3534,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.463
3539,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.397
3540,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.32
3541,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.676
3542,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.262
3543,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.61
3544,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.387
3545,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.162
3546,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.501
3547,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.099
3548,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.156
3549,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.907
3550,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.463
3551,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.865
3552,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.96
3553,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.83
3554,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.071
3555,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.806
3556,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.896
3557,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.003
3558,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.892
3559,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.235
3560,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.385
3561,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.225
3562,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.321
3563,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.427
3564,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.89
3565,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.657
3566,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.401
3567,4.279,4.675,11.32,3.341,,,,,,,,,,,,,10.008
3568,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.547
3573,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.085
3574,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.166
3575,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.718
3576,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.624
3577,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.148
3578,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.24
3579,4.279,4.675,11.32,3.341,,,,,,,,,,,,,16.565
3580,4.279,4.675,11.32,3.341,,,,,,,,,,,,,14.76
3581,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.356
3582,4.279,4.675,11.32,3.341,,,,,,,,,,,,,14.167
3583,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.243
3584,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.845
3589,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.992
3590,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.825
3591,4.279,4.675,11.32,3.341,,,,,,,,,,,,,33.715
3592,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.435
3593,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.021
3594,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.088
3595,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.835
3596,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.549
3601,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.291
3602,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.545
3603,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.781
3604,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.759
3605,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.228
3606,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.67
3607,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.755
3608,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.341
3609,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.943
3610,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.099
3611,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.43
3612,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.651
3613,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.171
3614,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.508
3615,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.016
3616,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.318
3617,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.674
3618,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.056
3619,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.031
3628,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.155
3629,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.107
3630,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.442
3631,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.405
3632,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.33
3633,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.753
3634,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.076
3635,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.283
3636,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.411
3637,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.901
3638,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.853
3639,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.184
3640,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.738
3641,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.639
3642,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.628
3643,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.632
3644,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.251
3645,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.599
3646,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.259
3651,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.5
3652,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.412
3653,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.167
3654,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.161
3655,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.904
3656,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.177
3657,4.279,4.675,11.32,3.341,,,,,,,,,,,,,11.655
3658,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.38
3659,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.412
3660,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.977
3661,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.902
3662,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.473
3663,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.388
3664,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.402
3665,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.204
3666,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.366
3667,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.678
3668,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.33
3669,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.277
3670,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.406
3671,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.686
3672,4.279,4.675,11.32,3.341,,,,,,,,,,,,,9.388
3673,4.279,4.675,11.32,3.341,,,,,,,,,,,,,30.491
3674,4.279,4.675,11.32,3.341,,,,,,,,,,,,,1.701
3675,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.958
3676,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.835
3677,4.279,4.675,11.32,3.341,,,,,,,,,,,,,0.822
3682,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.151
3683,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.386
3684,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.823
3685,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.175
3686,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.312
3687,4.279,4.675,11.32,3.341,,,,,,,,,,,,,11.209
3688,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.464
3689,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.474
3690,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.705
3691,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.157
3692,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.617
3693,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.775
3694,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.35
3695,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.717
3696,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.3
3697,4.279,4.675,11.32,3.341,,,,,,,,,,,,,14.785
3698,4.279,4.675,11.32,3.341,,,,,,,,,,,,,4.589
3699,4.279,4.675,11.32,3.341,,,,,,,,,,,,,5.688
3700,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.795
3701,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.968
3702,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.685
3703,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.357
3704,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.175
3705,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.004
3706,4.279,4.675,11.32,3.341,,,,,,,,,,,,,6.934
3707,4.279,4.675,11.32,3.341,,,,,,,,,,,,,7.053
3708,4.279,4.675,11.32,3.341,,,,,,,,,,,,,8.801
